chosen_id,chosen_title,chosen_img,rejected_id,rejected_title,rejected_img,scene,method
http://www.loc.gov/item/2017723581/,"Sign across main street, Peoria, Illinois",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09700/8a09779r.jpg,http://www.loc.gov/item/2017723584/,"[Untitled photo, possibly related to: Sign across main street, Peoria, Illinois]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09700/8a09782r.jpg,"Sign across main street, Peoria, Illinois",A_possibly_related
http://www.loc.gov/item/2017723581/,"Sign across main street, Peoria, Illinois",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09700/8a09779r.jpg,http://www.loc.gov/item/2017723583/,"[Untitled photo, possibly related to: Sign across main street, Peoria, Illinois]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09700/8a09781r.jpg,"Sign across main street, Peoria, Illinois",A_possibly_related
http://www.loc.gov/item/2017723581/,"Sign across main street, Peoria, Illinois",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09700/8a09779r.jpg,http://www.loc.gov/item/2017723582/,"[Untitled photo, possibly related to: Sign across main street, Peoria, Illinois]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09700/8a09780r.jpg,"Sign across main street, Peoria, Illinois",A_possibly_related
http://www.loc.gov/item/2017723570/,"Planting tomatoes, Wabash Farms, Indiana",https://tile.loc.gov/storage-services/service/pnp/cph/3c30000/3c30000/3c30300/3c30345r.jpg,http://www.loc.gov/item/2017723576/,"[Untitled photo, possibly related to: Planting tomatoes, Wabash Farms, Indiana]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09700/8a09774r.jpg,"Planting tomatoes, Wabash Farms, Indiana",A_possibly_related
http://www.loc.gov/item/2017723570/,"Planting tomatoes, Wabash Farms, Indiana",https://tile.loc.gov/storage-services/service/pnp/cph/3c30000/3c30000/3c30300/3c30345r.jpg,http://www.loc.gov/item/2017723575/,"[Untitled photo, possibly related to: Planting tomatoes, Wabash Farms, Indiana]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09700/8a09773r.jpg,"Planting tomatoes, Wabash Farms, Indiana",A_possibly_related
http://www.loc.gov/item/2017723642/,"Tapping the slag at a blast furnace, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09841r.jpg,http://www.loc.gov/item/2017723662/,"[Untitled photo, possibly related to: Tapping the slag at a blast furnace, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09861r.jpg,"Tapping the slag at a blast furnace, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723642/,"Tapping the slag at a blast furnace, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09841r.jpg,http://www.loc.gov/item/2017723660/,"[Untitled photo, possibly related to: Tapping the slag at a blast furnace, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09859r.jpg,"Tapping the slag at a blast furnace, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723653/,"Pouring a test mold while blast furnace is being tapped, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09852r.jpg,http://www.loc.gov/item/2017723659/,"[Untitled photo, possibly related to: Pouring a test mold while blast furnace is being tapped, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09858r.jpg,"Pouring a test mold while blast furnace is being tapped, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723653/,"Pouring a test mold while blast furnace is being tapped, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09852r.jpg,http://www.loc.gov/item/2017723658/,"[Untitled photo, possibly related to: Pouring a test mold while blast furnace is being tapped, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09857r.jpg,"Pouring a test mold while blast furnace is being tapped, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723653/,"Pouring a test mold while blast furnace is being tapped, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09852r.jpg,http://www.loc.gov/item/2017723656/,"[Untitled photo, possibly related to: Pouring a test mold while blast furnace is being tapped, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09855r.jpg,"Pouring a test mold while blast furnace is being tapped, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723653/,"Pouring a test mold while blast furnace is being tapped, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09852r.jpg,http://www.loc.gov/item/2017723655/,"[Untitled photo, possibly related to: Pouring a test mold while blast furnace is being tapped, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09854r.jpg,"Pouring a test mold while blast furnace is being tapped, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723653/,"Pouring a test mold while blast furnace is being tapped, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09852r.jpg,http://www.loc.gov/item/2017723654/,"[Untitled photo, possibly related to: Pouring a test mold while blast furnace is being tapped, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09853r.jpg,"Pouring a test mold while blast furnace is being tapped, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723653/,"Pouring a test mold while blast furnace is being tapped, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09852r.jpg,http://www.loc.gov/item/2017723652/,"[Untitled photo, possibly related to: Pouring a test mold while blast furnace is being tapped, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09851r.jpg,"Pouring a test mold while blast furnace is being tapped, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723646/,"Steelworkers, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09845r.jpg,http://www.loc.gov/item/2017723649/,"[Untitled photo, possibly related to: Steelworkers, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09848r.jpg,"Steelworkers, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723646/,"Steelworkers, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09845r.jpg,http://www.loc.gov/item/2017723648/,"[Untitled photo, possibly related to: Steelworkers, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09847r.jpg,"Steelworkers, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723646/,"Steelworkers, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09845r.jpg,http://www.loc.gov/item/2017723647/,"[Untitled photo, possibly related to: Steelworkers, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09846r.jpg,"Steelworkers, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723642/,"Tapping the slag at a blast furnace, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09841r.jpg,http://www.loc.gov/item/2017723644/,"[Untitled photo, possibly related to: Tapping the slag at a blast furnace, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09843r.jpg,"Tapping the slag at a blast furnace, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723638/,"Steelworkers [i.e. ironworkers] at blast furnace, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09837r.jpg,http://www.loc.gov/item/2017723639/,"[Untitled photo, possibly related to: Steelworkers [i.e. ironworkers] at blast furnace, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09838r.jpg,"Steelworkers [i.e. ironworkers] at blast furnace, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723608/,"Courthouse steps. Peoria, Illinois",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09807r.jpg,http://www.loc.gov/item/2017723610/,"[Untitled photo, possibly related to: Courthouse steps. Peoria, Illinois]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09809r.jpg,"Courthouse steps. Peoria, Illinois",A_possibly_related
http://www.loc.gov/item/2017723608/,"Courthouse steps. Peoria, Illinois",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09807r.jpg,http://www.loc.gov/item/2017723609/,"[Untitled photo, possibly related to: Courthouse steps. Peoria, Illinois]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09808r.jpg,"Courthouse steps. Peoria, Illinois",A_possibly_related
http://www.loc.gov/item/2017723608/,"Courthouse steps. Peoria, Illinois",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09807r.jpg,http://www.loc.gov/item/2017723607/,"[Untitled photo, possibly related to: Courthouse steps. Peoria, Illinois]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09806r.jpg,"Courthouse steps. Peoria, Illinois",A_possibly_related
http://www.loc.gov/item/2017723687/,"Steelworker's son, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09886r.jpg,http://www.loc.gov/item/2017723686/,"[Untitled photo, possibly related to: Steelworker's son, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09885r.jpg,"Steelworker's son, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723687/,"Steelworker's son, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09886r.jpg,http://www.loc.gov/item/2017723685/,"[Untitled photo, possibly related to: Steelworker's son, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09884r.jpg,"Steelworker's son, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723678/,"Steelworker at galvanizing machine, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09877r.jpg,http://www.loc.gov/item/2017723683/,"[Untitled photo, possibly related to: Steelworker at galvanizing machine, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09882r.jpg,"Steelworker at galvanizing machine, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723642/,"Tapping the slag at a blast furnace, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09841r.jpg,http://www.loc.gov/item/2017723682/,"[Untitled photo, possibly related to: Tapping the slag at a blast furnace, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09881r.jpg,"Tapping the slag at a blast furnace, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723681/,"Tapping a blast furnace for slag, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09880r.jpg,http://www.loc.gov/item/2017723680/,"[Untitled photo, possibly related to: Tapping a blast furnace for slag, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09879r.jpg,"Tapping a blast furnace for slag, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723678/,"Steelworker at galvanizing machine, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09877r.jpg,http://www.loc.gov/item/2017723677/,"[Untitled photo, possibly related to: Steelworker at galvanizing machine, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09876r.jpg,"Steelworker at galvanizing machine, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723678/,"Steelworker at galvanizing machine, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09877r.jpg,http://www.loc.gov/item/2017723676/,"[Untitled photo, possibly related to: Steelworker at galvanizing machine, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09875r.jpg,"Steelworker at galvanizing machine, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723678/,"Steelworker at galvanizing machine, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09877r.jpg,http://www.loc.gov/item/2017723675/,"[Untitled photo, possibly related to: Steelworker at galvanizing machine, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09874r.jpg,"Steelworker at galvanizing machine, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723673/,"Following a strip through the rolling mill, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09872r.jpg,http://www.loc.gov/item/2017723674/,"[Untitled photo, possibly related to: Following a strip through the rolling mill, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09873r.jpg,"Following a strip through the rolling mill, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723673/,"Following a strip through the rolling mill, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09872r.jpg,http://www.loc.gov/item/2017723672/,"[Untitled photo, possibly related to: Following a strip through the rolling mill, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09871r.jpg,"Following a strip through the rolling mill, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723673/,"Following a strip through the rolling mill, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09872r.jpg,http://www.loc.gov/item/2017723671/,"[Untitled photo, possibly related to: Following a strip through the rolling mill, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09870r.jpg,"Following a strip through the rolling mill, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723673/,"Following a strip through the rolling mill, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09872r.jpg,http://www.loc.gov/item/2017723670/,"[Untitled photo, possibly related to: Following a strip through the rolling mill, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09869r.jpg,"Following a strip through the rolling mill, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723667/,"Machinery not in use at steel mill, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09866r.jpg,http://www.loc.gov/item/2017723669/,"[Untitled photo, possibly related to: Machinery not in use at steel mill, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09868r.jpg,"Machinery not in use at steel mill, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723667/,"Machinery not in use at steel mill, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09866r.jpg,http://www.loc.gov/item/2017723668/,"[Untitled photo, possibly related to: Machinery not in use at steel mill, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09867r.jpg,"Machinery not in use at steel mill, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723665/,"Cutting sheet steel to size, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09864r.jpg,http://www.loc.gov/item/2017723666/,"[Untitled photo, possibly related to: Cutting sheet steel to size, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09865r.jpg,"Cutting sheet steel to size, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723642/,"Tapping the slag at a blast furnace, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09841r.jpg,http://www.loc.gov/item/2017723664/,"[Untitled photo, possibly related to: Tapping the slag at a blast furnace, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09863r.jpg,"Tapping the slag at a blast furnace, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723728/,"A group of steelworkers discussing politics, Aliquippa, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09927r.jpg,http://www.loc.gov/item/2017723726/,"[Untitled photo, possibly related to: A group of steelworkers discussing politics, Aliquippa, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09925r.jpg,"A group of steelworkers discussing politics, Aliquippa, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723721/,"Steelworkers reading the newspaper, Aliquippa, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09920r.jpg,http://www.loc.gov/item/2017723722/,"[Untitled photo, possibly related to: Steelworkers reading the newspaper, Aliquippa, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09921r.jpg,"Steelworkers reading the newspaper, Aliquippa, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723739/,"Children playing on the street, Aliquippa, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09937r.jpg,http://www.loc.gov/item/2017723720/,"[Untitled photo, possibly related to: Children playing on the street, Aliquippa, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09919r.jpg,"Children playing on the street, Aliquippa, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723718/,"Steelworkers talking to the proprietor of a coffee shop whose name dedicates it to ""liberty,"" Aliquippa, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09917r.jpg,http://www.loc.gov/item/2017723719/,"[Untitled photo, possibly related to: Steelworkers talking to the proprietor of a coffee shop whose name dedicates it to ""liberty,"" Aliquippa, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09918r.jpg,"Steelworkers talking to the proprietor of a coffee shop whose name dedicates it to ""liberty,"" Aliquippa, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723718/,"Steelworkers talking to the proprietor of a coffee shop whose name dedicates it to ""liberty,"" Aliquippa, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09917r.jpg,http://www.loc.gov/item/2017723717/,"[Untitled photo, possibly related to: Steelworkers talking to the proprietor of a coffee shop whose name dedicates it to ""liberty,"" Aliquippa, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09916r.jpg,"Steelworkers talking to the proprietor of a coffee shop whose name dedicates it to ""liberty,"" Aliquippa, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723715/,"A Greek steelworker in a coffee shop, Aliquippa, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09914r.jpg,http://www.loc.gov/item/2017723716/,"[Untitled photo, possibly related to: A Greek steelworker in a coffee shop, Aliquippa, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09915r.jpg,"A Greek steelworker in a coffee shop, Aliquippa, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723712/,"Steelworker sitting in front of union office, Midland, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09911r.jpg,http://www.loc.gov/item/2017723714/,"[Untitled photo, possibly related to: Steelworker sitting in front of union office, Midland, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09913r.jpg,"Steelworker sitting in front of union office, Midland, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723712/,"Steelworker sitting in front of union office, Midland, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09911r.jpg,http://www.loc.gov/item/2017723713/,"[Untitled photo, possibly related to: Steelworker sitting in front of union office, Midland, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09912r.jpg,"Steelworker sitting in front of union office, Midland, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723712/,"Steelworker sitting in front of union office, Midland, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09911r.jpg,http://www.loc.gov/item/2017723711/,"[Untitled photo, possibly related to: Steelworker sitting in front of union office, Midland, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09910r.jpg,"Steelworker sitting in front of union office, Midland, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723712/,"Steelworker sitting in front of union office, Midland, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09911r.jpg,http://www.loc.gov/item/2017723710/,"[Untitled photo, possibly related to: Steelworker sitting in front of union office, Midland, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8e07000/8e07100/8e07107r.jpg,"Steelworker sitting in front of union office, Midland, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723699/,"Slums, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09898r.jpg,http://www.loc.gov/item/2017723708/,"[Untitled photo, possibly related to: Slums, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09908r.jpg,"Slums, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723706/,"Waiting for streetcar after work, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09906r.jpg,http://www.loc.gov/item/2017723705/,"[Untitled photo, possibly related to: Waiting for streetcar after work, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09905r.jpg,"Waiting for streetcar after work, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723704/,"Coal barges on Monongahela River, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09904r.jpg,http://www.loc.gov/item/2017723703/,"[Untitled photo, possibly related to: Coal barges on Monongahela River, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09903r.jpg,"Coal barges on Monongahela River, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723699/,"Slums, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09898r.jpg,http://www.loc.gov/item/2017723700/,"[Untitled photo, possibly related to: Slums, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09899r.jpg,"Slums, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723691/,"Wife of steelworker, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09890r.jpg,http://www.loc.gov/item/2017723690/,"[Untitled photo, possibly related to: Wife of steelworker, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09889r.jpg,"Wife of steelworker, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723687/,"Steelworker's son, Pittsburgh, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09886r.jpg,http://www.loc.gov/item/2017723688/,"[Untitled photo, possibly related to: Steelworker's son, Pittsburgh, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09800/8a09887r.jpg,"Steelworker's son, Pittsburgh, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723752/,"Children at city dump, Ambridge, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09950r.jpg,http://www.loc.gov/item/2017723760/,"[Untitled photo, possibly related to: Children at city dump, Ambridge, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09958r.jpg,"Children at city dump, Ambridge, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723759/,"A group of steelworkers in Aliquippa, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09957r.jpg,http://www.loc.gov/item/2017723758/,"[Untitled photo, possibly related to: A group of steelworkers in Aliquippa, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09956r.jpg,"A group of steelworkers in Aliquippa, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723757/,"Union headquarters, Aliquippa, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09955r.jpg,http://www.loc.gov/item/2017723756/,"[Untitled photo, possibly related to: Union headquarters, Aliquippa, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09954r.jpg,"Union headquarters, Aliquippa, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723757/,"Union headquarters, Aliquippa, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09955r.jpg,http://www.loc.gov/item/2017723755/,"[Untitled photo, possibly related to: Union headquarters, Aliquippa, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09953r.jpg,"Union headquarters, Aliquippa, Pennsylvania",A_possibly_related
http://www.loc.gov/item/2017723752/,"Children at city dump, Ambridge, Pennsylvania",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09950r.jpg,http://www.loc.gov/item/2017723754/,"[Untitled photo, possibly related to: Children at city dump, Ambridge, Pennsylvania]",https://tile.loc.gov/storage-services/service/pnp/fsa/8a09000/8a09900/8a09952r.jpg,"Children at city dump, Ambridge, Pennsylvania",A_possibly_related
